book_id,rating,number_of_likes
5941535,2,13
15980748,2,32
23545719,3,7
17465633,2,39
24248,0,17
22025183,4,18
24044142,1,20
18166117,3,45
24820432,3,11
65459,1,89
32506,3,67
34715257,3,72
2033276,1,20
17907218,4,13
17306889,2,9
16109754,4,11
25503084,5,47
72473,1,31
19083232,0,3
9171404,0,100
760326,0,4
13152,2,31
16111036,0,20
15714476,5,7
34267484,5,2
22822947,0,51
7052533,0,77
13600791,4,82
16032248,4,90
29620980,4,23
10186023,1,99
20623209,0,95
12849385,2,97
18743255,3,61
294434,3,94
31450913,2,29
26168300,1,69
24564031,0,16
9639243,4,59
484110,4,57
656836,3,18
23494599,3,18
27867529,0,8
3133562,4,79
304027,1,28
16718344,2,52
34433755,4,100
7947676,3,18
18711993,5,35
22725294,0,10
45685,4,38
12951695,2,73
8258519,3,10
29711766,0,88
16123176,0,78
853510,2,37
6066181,5,60
872415,1,1
42092606,3,0
2299110,1,93
36460049,3,22
7997104,3,0
32492519,1,13
40697008,4,86
7549922,0,7
12266205,3,99
3289921,1,25
198505,3,41
290382,4,17
402169,3,8
264892,5,29
10079837,4,51
22717308,0,5
10373553,1,20
13160611,2,2
10218,3,5
20454525,3,46
529474,1,21
6784311,0,92
313159,1,89
11566459,2,17
612226,4,99
16033906,5,45
1894561,2,14
8376729,3,73
6192480,4,82
35159555,3,6
84136,4,15
114950,0,13
30312700,2,12
13109207,2,10
18489239,2,21
22883909,1,31
9615212,4,49
8603765,2,93
11043418,1,18
11028964,1,24
30313338,4,17
21996370,0,66
13493936,5,82
25644437,4,21
25778002,4,1
25108299,2,54
7433963,2,3
20359114,1,10
12993856,0,18
17182172,0,99
43602037,4,98
999513,2,15
13347486,4,40
20525909,5,78
187650,2,34
16117755,0,6
27304,2,7
27276357,4,99
13185168,0,6
23944818,3,13
7626019,0,14
22750181,1,24
7907782,3,33
733462,5,27
15700583,0,25
5098079,4,18
18248834,3,5
219780,4,64
34382818,4,62
1753334,3,67
17255435,4,20
11391817,1,4
23210822,3,89
13573419,3,35
10188580,3,28
10586317,4,58
33841356,4,86
891813,5,2
8962,5,40
29534432,0,5
23114976,2,53
24820432,1,30
15818820,4,24
449017,4,48
28561501,0,20
13539191,4,97
195211,4,86
7784,0,3
13037527,2,45
256274,2,96
24673969,0,90
10896701,2,99
18620524,4,49
1182350,0,59
17575351,4,7
861326,2,3
13099955,0,19
35553692,5,17
65804,0,19
32978572,0,19
94561,2,28
2506250,2,89
12287209,5,10
24367985,3,52
17866941,3,7
6386701,2,3
133497,2,51
330524,4,15
17884619,5,18
12875436,3,64
22668541,5,1
8258519,2,65
17342189,5,20
3805,1,27
1025836,3,19
239592,0,74
7422957,5,75
17155793,0,26
18271653,5,0
820447,5,15
1228628,0,44
24731,2,45
397867,5,7
587638,5,98
179565,3,97
15843286,2,30
293207,0,84
18812460,4,19
676003,5,11
38657358,2,15
24226116,4,18
11455148,3,13
197084,2,11
17586459,0,2
11735983,3,5
13609386,5,37
18003820,0,52
13615258,0,21
8584946,2,12
490867,5,2
58823,1,15
4066507,5,16
17205118,0,52
27265224,3,4
25528808,0,0
124982,1,93
2367470,5,55
26029821,5,27
9373995,3,6
13425135,5,7
18068792,2,16
6641635,4,96
85871,0,55
8542838,5,8
25391336,3,18
427354,2,82
23389993,2,14
6538,2,4
19189481,1,71
26168976,2,7
7769406,1,15
368468,5,76
7903511,4,11
37545571,3,5
6043781,3,25
15055,3,13
27070127,1,17
291440,4,26
22096791,4,11
26138446,3,96
5925969,5,63
17412744,0,6
6516978,4,56
13494082,3,7
15795549,2,8
12905437,4,88
34267285,2,0
12207595,4,4
776159,3,88
6597344,0,13
22020592,3,71
22398051,0,17
682751,2,74
147039,4,52
2422957,3,8
8706185,2,81
815234,3,68
35008759,4,78
9473669,3,12
8088,0,32
141270,0,92
9528228,1,7
15726780,4,40
9827912,5,52
421520,0,66
4885544,0,16
27840642,5,81
440777,0,54
18045891,2,13
9712492,1,0
1932042,4,17
6505011,3,80
26200563,4,80
1381691,2,15
591572,5,60
12155164,0,5
337048,2,15
43427470,3,11
35596177,2,20
31384635,5,66
15749143,3,11
11991912,0,2
11746148,5,66
2685034,5,36
312650,4,8
63137,3,20
12647642,3,13
32941909,3,38
7940997,5,28
18138470,2,45
40243799,3,30
16163811,0,74
18621737,4,4
30919,3,82
14059115,4,50
12523033,3,0
355919,3,2
9975313,1,13
25159262,2,57
18114110,3,30
17163514,2,21
5925969,3,87
16008738,4,44
1430,2,1
6381830,1,13
36085083,4,43
15810914,2,2
9728761,5,48
13765729,0,15
37509275,3,11
13459513,3,44
23218582,5,85
18073891,4,53
7093,0,85
22749754,0,4
16076372,0,10
17268805,0,15
6364663,4,17
340587,3,20
3409937,2,18
835123,1,10
1546871,2,13
1280960,3,0
20694384,1,17
722434,3,48
17829280,4,74
713798,3,1
40180935,0,20
171020,0,84
10290681,5,76
7316340,3,19
18634828,0,74
17922897,2,10
6918930,2,17
2409270,4,22
9654158,4,19
16207945,5,89
115613,5,61
20729499,4,89
12899734,4,14
32494381,4,20
23230,2,67
13422740,5,6
18114102,3,0
18667862,0,0
18746639,1,98
18485973,0,13
16120137,4,52
335919,4,37
32148391,3,1
82882,4,7
35217468,4,63
28363972,0,46
25036310,3,0
357160,2,3
3526951,0,14
2498983,4,2
20809980,5,2
638188,1,50
18442147,4,9
327916,2,5
42395342,1,19
7163015,2,15
18519685,0,88
480570,0,20
6596594,0,18
2915026,3,12
12503929,0,86
28660,0,1
21413922,3,23
18105451,5,20
2991629,1,92
31847614,2,17
11139089,2,9
40948565,0,75
1861849,3,3
657537,5,91
40611069,2,7
10110318,3,77
599588,4,1
18739365,2,98
16068905,3,82
28815371,5,91
34511672,1,70
6084532,1,16
25272670,1,46
22811807,2,53
491922,2,0
1003464,3,11
13356190,4,1
6505358,0,41
10034,5,97
703,2,15
13512533,2,68
14739760,3,5
18952,4,29
8697204,0,34
195650,1,76
42443467,5,14
10880532,0,65
46756,5,7
17573684,0,52
20694384,4,65
30136490,0,2
38467378,5,25
21412207,1,16
590327,0,68
15781723,5,86
18634828,1,18
23153782,5,37
1099301,1,72
1337448,5,1
11738898,5,48
13347486,1,78
6936365,2,13
31177581,2,35
18176562,5,19
13305712,2,29
10118,3,25
13548341,4,14
594099,2,7
21403041,3,77
639864,5,38
25359012,4,54
20618857,3,2
20663769,1,51
15835477,2,34
32895291,5,19
32622539,3,7
1414,3,12
18681391,0,73
181800,1,30
177289,1,30
25663637,1,57
16130093,1,46
23259118,3,7
15760897,0,17
36950133,1,13
5985401,3,6
156492,0,86
16277039,4,9
12856448,5,33
4616314,3,13
716532,3,93
977527,3,96
8618110,1,6
21450782,4,94
2392677,1,6
9248359,2,15
21222015,4,54
12937050,1,10
10847,3,69
409967,0,44
1151331,4,39
148346,5,77
111819,1,76
29908131,0,3
395871,0,70
23503361,4,82
2847610,3,41
11470922,4,96
26114114,4,41
10101311,0,16
13,4,4
6764886,3,16
550821,2,14
216,0,7
384355,5,5
1498164,1,10
5319,2,82
17924251,5,100
25446149,2,18
4366431,4,5
40044302,3,78
227904,3,10
15986924,3,16
11222190,0,26
8144723,0,14
685788,4,17
18482979,1,32
5404,4,81
430788,2,90
37778058,3,48
35142370,1,48
17153941,5,10
10229321,1,89
395567,3,7
17912177,5,18
419461,5,76
40603943,2,2
6340016,3,7
10364135,3,82
6457151,3,19
17619220,0,84
21979832,0,9
27208482,5,5
39993898,2,96
91017,5,61
35018774,4,8
12104686,0,84
18406771,1,20
79450,4,28
17155039,4,23
13163688,2,6
20563751,1,13
31450638,3,27
6553733,1,62
16127233,3,57
32792498,3,46
1158380,1,22
133017,1,15
32320661,0,59
29291,0,87
26156468,2,54
690866,5,9
18781871,5,34
60885,4,5
664642,0,15
15808673,1,10
18965467,2,88
22886113,0,66
26405983,3,48
377679,5,15
34687,3,8
12452420,0,2
7238737,5,30
30266228,0,90
23203791,0,67
12788665,1,64
690067,4,35
40940631,1,80
32672504,2,3
1616461,3,31
4485,3,84
196613,0,6
2455376,4,62
12844699,4,83
12988004,3,20
13575706,1,29
29939027,1,26
13416783,3,73
13162861,2,14
372853,3,11
13431827,5,10
31389365,5,71
6288033,0,39
1160780,3,16
9585036,5,63
6542089,5,19
16088678,5,89
44185,2,100
96647,1,11
9590422,4,4
135840,2,17
11437971,0,4
13380221,4,96
23692225,0,15
772852,3,94
294924,3,55
537425,2,0
35086269,2,75
974778,4,3
1704719,4,14
18246191,1,61
6272360,0,19
15745446,4,64
291440,0,18
52383,4,6
8547975,0,11
20578940,0,46
17205118,4,23
23393759,0,15
8515680,4,96
39071108,3,3
522534,2,36
12959266,3,15
6076462,0,64
3412815,3,1
71730,1,67
2592122,4,8
21298206,3,1
18187566,0,97
281220,4,18
941226,0,13
1285704,3,57
365006,5,10
12710035,2,18
17575351,0,32
18145276,1,1
5942552,5,56
333356,5,3
15784300,4,5
15982274,0,2
773276,5,7
13438525,1,67
17372058,1,53
4772389,3,5
12831355,5,14
25845201,2,81
96885,2,39
18589660,0,49
23602474,5,5
36327140,2,98
1819738,5,91
16083247,0,70
21549148,0,19
5181,3,6
26114271,0,4
10782928,0,63
6058,0,58
126005,0,99
6773700,4,5
3115070,3,97
18522362,1,6
243854,1,83
17877322,2,21
13560068,1,7
6536565,4,69
13974822,1,90
825377,2,89
344623,1,43
500383,1,4
24392748,2,83
5266655,5,83
22873561,0,58
178196,0,84
21523892,1,11
12986169,3,0
27152124,5,15
20440186,4,5
40929,3,18
1547049,1,10
17143,1,96
38608933,0,12
256274,3,82
18489239,3,85
195211,4,76
12389460,5,9
13075183,5,62
22045838,0,13
18739365,2,13
389519,3,75
18487189,3,1
24583,1,15
23122043,4,38
278753,4,93
476103,2,55
17831380,2,17
13331838,5,90
15700594,0,97
7857663,1,27
7693853,2,12
29282402,1,47
732839,2,17
26111096,3,1
1355595,2,91
61049,4,71
16055662,1,96
18111107,2,97
18777107,2,79
693016,4,39
10897866,2,29
18009950,3,5
13088405,1,85
10757749,4,98
22398051,5,66
1421046,2,4
16177571,0,19
18594448,4,16
408147,1,17
825750,3,43
30523977,0,98
9912767,0,1
1215032,1,19
12810834,4,28
10111087,0,37
183116,0,1
16064721,3,15
31211256,1,12
22075341,3,81
9118135,1,99
2860451,5,65
96358,2,6
1169991,2,31
18480081,1,20
11991912,5,18
21843165,1,68
17928848,2,76
1078189,5,100
16083247,4,16
27830287,5,16
18740748,3,6
40240009,3,79
16240783,0,1
959166,3,7
20922144,3,33
22312660,3,19
13579126,0,14
1556867,0,39
21948060,3,78
12564927,3,86
36050260,1,1
39067463,5,2
23505913,5,33
15770390,1,6
6681333,0,15
1205429,0,10
36051946,2,26
17080000,2,10
390778,5,7
25543153,4,77
235773,0,37
10964693,1,36
29075421,2,51
25589564,3,13
13609386,3,32
35519,1,73
1294971,4,12
20922729,2,10
1121530,2,29
33861739,1,11
519828,4,88
11231226,0,1
417640,3,1
6697518,0,8
21816250,2,6
224615,4,22
7685245,0,57
10798428,2,4
28109694,0,6
23269575,1,37
9850443,0,46
38229186,0,95
17934493,2,82
42202638,4,21
31287352,3,50
109713,1,18
21409690,3,10
32721063,1,33
13447566,0,73
30178435,1,0
4772389,0,5
26028216,2,33
36390016,3,16
163921,5,3
22730547,1,71
3873345,0,69
25361877,1,17
15096,0,50
35891344,5,11
18007838,1,21
19106768,2,7
18682969,5,1
20877990,1,26
30622123,5,100
426825,4,16
36172258,1,0
48974,1,67
20484851,5,71
824871,2,13
16109740,4,17
102113,3,4
16142151,3,16
5600151,0,5
6809488,0,5
17384523,1,10
8444936,0,6
103871,1,87
5190,4,78
18721618,3,41
5319,3,43
13530012,4,66
30240,1,58
292706,2,3
16150320,2,51
25751572,3,16
25220487,2,76
8727199,2,1
3348007,3,15
22094951,0,77
23435950,4,20
6540352,0,9
6414121,3,58
20662326,1,1
9917925,5,35
7196906,0,10
366427,1,18
35488765,0,0
6339026,0,17
25410674,2,55
26004394,4,89
3551100,2,6
24551701,2,2
158935,4,54
772789,3,14
23152652,4,31
220937,1,55
135840,5,93
3900619,4,33
12598553,4,95
13628374,2,0
18043694,0,10
6350887,3,38
91714,0,66
770614,5,3
34758697,5,79
17290655,5,32
13506596,0,97
28644556,3,17
76706,5,18
366889,2,8
1430,5,31
26184918,3,73
4332646,4,91
3398701,1,10
49851,3,5
21538378,2,85
18111057,3,1
17574849,0,15
9526,0,73
297226,0,43
264892,3,97
10960383,0,68
321722,4,45
8428759,5,22
164862,1,19
13163688,2,0
23149128,0,20
31077375,1,4
22504613,3,35
13645229,4,8
189022,4,41
17677033,5,16
24734627,2,36
3369511,4,81
373755,1,72
29015,1,26
17339827,5,4
201104,2,17
588002,2,15
20702025,1,99
2364284,1,59
21450782,3,61
6366437,5,8
22612920,3,51
32871490,1,3
20758072,0,42
18717121,4,2
17208457,4,75
9539767,3,10
17670231,3,7
7557790,5,5
50781,2,0
23164956,3,5
6811150,4,78
25567417,2,87
13609386,4,3
61449,2,63
1967737,0,2
15852259,2,45
18747058,0,28
7459958,5,4
38723258,2,72
8432181,0,79
19447,4,19
9631964,5,45
12365,1,9
12814519,1,48
8074907,4,42
32439,0,100
13512533,5,27
95532,2,7
40811333,2,19
16034814,2,85
31945153,3,4
625846,0,52
61264,1,12
17228236,2,62
18169826,1,21
25302294,3,43
13145,2,14
8965,3,67
16148208,3,1
1160780,0,12
11832043,5,70
29081005,2,17
16248068,3,3
220937,5,30
153219,1,13
23317538,1,10
6051589,5,18
17156824,5,5
22005734,3,45
5400,2,39
864313,0,14
7179686,3,41
118824,3,5
23717108,5,31
39930243,5,17
13110537,3,35
930428,5,61
25279809,0,4
716696,3,68
257845,1,18
3124973,3,11
35478693,4,52
17331403,0,58
16103970,5,23
15811511,0,2
25108347,0,6
16146998,1,33
15808342,0,1
23482622,1,63
6273,3,17
7102906,2,2
23266378,3,30
6600781,2,63
7573471,3,43
32765205,0,46
18665259,3,48
603985,5,42
6413286,2,98
185253,2,79
22609307,3,12
160320,5,97
25959389,2,82
16436496,2,31
41742052,1,15
16687056,5,11
29847473,1,37
673914,3,8
18719485,2,59
25972177,5,11
23281845,3,57
39725859,0,11
10118172,1,46
36172319,5,38
159334,0,95
30215481,3,16
3054684,3,83
8407173,0,12
36257994,4,29
386254,1,17
21805408,3,1
26039553,5,75
31702788,4,18
12732267,5,36
18509671,0,6
255801,4,16
11978910,1,67
9370766,0,16
27834600,4,39
33004156,3,0
22393179,5,47
588002,4,18
13127599,3,14
18164491,2,2
17154665,4,67
25734207,4,31
822392,1,4
18111165,5,19
326491,3,8
509686,3,10
264950,4,1
23436149,3,17
4276136,4,37
25810091,5,14
12549766,0,68
13605723,2,1
175030,5,33
836964,4,80
349090,0,13
18629575,3,72
3873353,4,31
6922598,1,7
298523,0,84
16130398,0,10
768313,1,53
6513616,0,17
31393676,3,4
352262,0,10
10833756,2,56
22088405,1,15
14288739,0,73
30968750,0,92
8253037,1,98
300946,4,84
6062267,4,27
22038750,4,62
30075733,5,26
206196,3,68
26228282,4,43
32081,4,0
407429,1,4
18485973,3,93
16081758,0,49
9595650,1,18
13630629,2,94
16085968,0,17
13622702,5,10
164862,5,81
12937050,2,98
22094951,1,51
17332207,3,11
23203106,4,7
905887,4,8
145397,4,28
6575580,1,6
366427,1,50
27812784,0,83
20696032,4,75
499184,3,11
2989344,0,13
22038012,0,48
682751,3,7
1603923,0,14
13519844,1,10
6641635,4,12
229033,5,81
10867,5,0
17657791,5,92
163921,3,100
18596963,4,52
17790646,5,19
2056075,0,4
7857663,5,9
9669766,0,19
9755855,4,31
127179,1,78
18989148,2,80
175626,5,48
820966,3,96
6048530,3,6
12977976,1,11
17800850,0,8
9790990,1,12
7552629,0,28
6340016,1,2
30649401,0,42
12498527,3,6
191411,5,89
209577,4,40
36104720,1,100
2261571,1,10
21400205,5,1
17609114,5,68
22194833,4,9
18663492,2,12
16050234,2,24
690926,2,30
15746101,0,22
22543639,1,16
7844713,3,100
263179,0,83
31351689,5,74
5603414,0,54
72694,3,82
12577549,5,67
6584134,1,62
32565675,1,9
2781819,3,40
22108231,0,2
13576438,2,29
18761296,1,91
38390771,3,16
475276,0,18
38198718,4,12
5608404,1,54
14942,3,7
41583449,0,1
12207601,0,91
11500077,5,10
10008056,0,7
21970438,0,12
11541556,4,20
17552467,0,2
9677446,3,8
13512713,2,22
1967737,2,21
25383052,4,38
1547049,4,1
596778,0,86
18715353,3,23
22227607,0,91
24533518,5,14
24581363,3,90
18733288,2,88
23160974,5,60
5977699,2,73
40603943,4,40
12729810,5,18
247962,3,14
35962125,0,16
15835020,0,17
31299921,0,64
24673969,4,60
9260507,0,34
23281749,1,18
8716587,5,22
41074,0,48
1734893,4,45
700448,2,12
22400015,0,38
13224787,0,43
16061283,3,14
6386041,4,15
160320,2,94
707667,4,39
25089757,5,98
25167846,0,15
1705697,5,17
176892,0,63
26722576,3,24
15759952,0,52
102327,3,7
9551700,4,7
431357,1,4
6969361,4,2
17876,4,53
199687,1,5
24585267,0,99
12597209,3,1
25554646,4,65
13019704,2,2
10473158,3,7
99461,1,18
22749994,0,15
68146,5,3
720102,3,99
22535463,2,5
48016,4,11
24391372,1,13
23647121,0,46
16129915,3,62
22075341,0,26
9622286,0,98
18442147,5,7
20708773,0,31
22711859,5,17
6521368,3,11
16003423,2,26
34782886,0,15
25059121,3,48
6582637,5,81
22546351,0,57
15158,1,10
37916608,0,17
759517,4,7
11031,0,38
414655,2,91
32109569,3,96
15699815,5,82
24473763,3,6
25489261,2,79
10757346,5,13
16116922,3,43
12603698,0,55
35297488,4,16
18667906,2,21
2651714,3,70
105576,3,11
1233406,5,3
29620980,3,18
21855285,1,50
1820716,2,77
34267285,1,20
7170336,3,79
25079723,3,18
8492319,0,50
6320247,4,97
205652,4,2
10797823,5,75
13139233,5,42
980426,1,6
39863237,2,77
25687508,5,8
6520,0,49
15766776,5,20
1034516,5,53
34402826,3,2
12388481,5,73
7706153,2,18
17305041,4,19
35534215,3,14
36284785,0,68
13547495,0,20
149667,0,17
32628,3,38
13158635,2,23
29481285,0,4
219780,2,13
25451264,5,17
11952268,5,13
995876,1,4
33643772,3,42
23848159,0,10
18743664,1,73
12730666,2,16
232888,5,7
10266883,2,69
13448827,3,3
102327,3,65
24867841,1,78
335140,2,37
2607485,2,9
27841589,2,94
110097,4,76
8089,5,67
12354765,1,32
6329657,3,63
21877212,2,0
8722254,4,20
15789443,4,25
3764,3,12
31246449,0,1
3526951,4,17
7338243,5,11
17233444,2,54
79356,2,0
1335019,2,39
18669241,5,36
20487530,5,66
23398824,3,95
25724603,2,19
17155793,1,14
11991912,1,4
3681619,0,10
905092,1,23
9693759,1,86
3171815,1,2
13237099,5,46
9300418,0,60
77366,0,11
23899193,0,62
3430742,0,92
30259588,0,28
12760660,5,65
25108347,5,16
2946591,2,10
7173399,4,11
18782855,1,14
23093359,4,11
10563572,2,33
35795906,0,33
38195688,0,12
38346446,3,13
21409690,1,74
48176,5,5
2968,0,59
30117381,1,48
9742,4,100
1603923,0,1
104957,2,7
3860977,0,68
22297138,1,4
240297,4,25
22033517,5,10
25037671,0,89
3805,4,19
29484541,1,51
11094658,3,29
40682120,0,19
27157815,0,39
29492187,3,24
2306829,5,74
6899530,2,46
59921,5,2
1908511,0,77
13793402,3,35
12939838,3,19
15814529,0,44
8893179,2,38
342999,5,56
6381911,0,61
25897792,4,22
17854625,2,73
29481285,1,95
7490715,3,71
32249934,5,89
26805993,4,11
18627856,0,50
100911,5,44
17212972,1,1
12090357,2,34
22045945,3,16
823198,3,83
1116519,3,23
4141,3,9
65249,1,0
7545331,0,75
4052117,1,14
6597344,1,26
1215920,1,93
6801582,0,5
15765529,2,47
27689,4,27
17840306,4,15
22429350,0,69
384457,0,1
572035,4,1
480570,0,19
21816250,0,18
17693783,0,38
23298360,5,20
26262230,1,43
17623975,0,1
2989344,2,12
22904,2,86
584637,3,22
178196,0,20
51167,0,83
224618,5,2
13069681,0,73
27874227,5,54
18089975,3,43
1104540,0,36
295305,2,87
40963299,4,96
15808342,0,96
26856191,3,59
32600758,2,19
21403041,4,18
20891547,3,8
9729040,0,58
17262309,3,43
298920,0,9
1200593,0,3
13517372,3,1
43204703,0,18
26266124,2,8
147746,3,5
13056511,3,80
526869,3,54
23905939,1,3
478071,0,69
13974822,3,6
17412780,1,13
12742726,3,98
570668,5,55
27874227,5,17
1169991,0,77
28525728,5,3
2331954,0,5
883436,0,20
19085295,2,64
18471642,4,6
22670812,2,19
714569,2,19
2288200,4,23
22699851,1,27
32506,3,39
40877170,4,47
2067,5,1
9915,1,9
37646585,2,10
39679076,5,16
5948912,2,12
7203640,5,45
17698384,4,79
25549355,0,3
2769817,2,0
20455778,1,2
16130503,4,19
7170336,2,4
857556,3,68
2262073,1,66
6273,5,9
6517639,1,6
486478,5,93
25329513,3,19
209577,4,64
29877824,4,99
34888766,5,7
12074927,5,68
25387552,1,40
4590435,4,30
15832300,5,95
11099063,3,10
8976455,5,17
25041761,0,89
134017,0,19
16107136,4,34
24552096,3,2
4332646,0,14
13570639,3,36
13191409,4,45
8565034,1,78
25067570,1,100
12354504,0,94
6468957,1,4
8253037,3,0
8089607,0,3
13112023,3,39
7140582,1,18
116236,0,98
11808950,1,61
76706,2,11
26031191,1,47
202749,1,72
38229186,0,18
9256414,5,44
14553840,2,26
10403647,4,95
38219027,3,60
32071,4,32
26029548,2,36
16139294,5,68
12279098,2,14
8574712,0,15
29877824,3,75
857445,2,1
7737900,5,10
12155164,0,13
9262,3,20
17204899,1,86
22813444,2,72
12717535,4,12
24493732,5,8
18143905,1,63
118866,1,6
34530776,2,73
842264,1,16
39540,5,14
18802903,4,74
18090079,1,3
22440548,2,99
60926,5,92
38271712,3,11
13182986,5,19
165358,4,15
113091,0,70
82882,3,13
18667800,5,47
1103544,4,16
23122043,5,16
18107522,3,0
16121427,3,85
18664754,0,32
489972,5,21
20518999,1,2
16046878,5,19
17195064,1,9
35217468,1,19
16157294,2,1
23388781,5,57
828180,5,31
641604,1,3
8149149,5,89
34921588,4,17
1001312,2,20
13422873,2,37
176261,1,1
12101419,0,55
13488738,1,29
29003460,5,2
32508,0,63
6520589,5,39
455933,3,14
1153709,4,60
9444,1,0
11451160,3,45
17665214,1,85
17934404,5,62
25507388,4,10
9641046,5,26
5822279,2,7
18858489,3,87
35295478,4,35
53818,4,2
9418,2,5
6406946,2,13
397870,5,31
20561916,3,50
13633280,5,12
27220482,2,46
197132,5,8
3544982,1,74
20418905,1,34
40023733,4,85
11622125,5,56
3181564,5,22
17866941,0,50
2305,1,82
16082357,3,12
20823392,1,73
3152265,4,15
50695,5,15
816748,2,91
8892814,1,96
21915383,1,37
6083214,5,10
22574060,4,63
81042,5,4
36157359,1,41
18714023,3,3
200734,3,26
7186,1,24
2296567,1,13
22365518,3,9
1838166,2,19
23259564,5,11
22718710,1,6
5532725,2,89
13160611,3,72
26527726,4,26
110297,4,92
5176,1,9
17829280,5,25
178796,2,75
13601681,0,19
13531504,3,2
1479398,2,92
16158565,5,14
13626818,0,19
20497858,2,7
49603,3,96
18054664,0,2
16101026,3,76
2169506,3,69
10545071,4,15
16088678,5,100
3545923,2,88
34507,0,0
30649413,4,30
36137536,4,18
4276136,3,8
8722254,5,12
25421872,4,4
17690,1,0
28186322,4,25
7186,3,17
32508637,1,17
38490252,3,98
23989100,1,36
22045838,5,18
22718710,4,81
330721,5,2
35487055,4,44
11788444,4,25
3724526,2,17
123200,5,6
36560993,1,77
38896909,2,65
25026469,0,1
18400944,1,70
99702,5,1
23164983,0,15
13449858,1,2
427078,1,31
181800,3,65
69864,1,2
26249870,4,8
20484851,2,1
13450088,2,40
24955343,2,58
71969,0,1
125286,3,43
59829,5,76
868211,4,11
17076485,2,0
25721421,2,58
27847095,0,28
24768,5,4
217329,5,2
5021607,3,17
14942,0,51
12877,1,12
358990,3,18
24917753,0,8
22873561,1,89
31983,1,14
140149,1,56
17908032,1,90
13502581,5,81
10111087,5,11
429940,4,73
7137775,1,51
17385220,5,26
500383,4,39
3560788,4,10
346607,5,47
1223606,0,2
170293,0,18
15818029,0,20
493205,0,13
15774943,4,27
12009478,1,16
340607,2,73
209896,2,73
340745,0,8
13270,4,8
7153488,5,19
23223495,4,1
51877,5,44
673710,3,19
284873,1,57
32600060,5,5
5928862,5,17
1149593,5,52
43077027,4,88
11320138,4,73
34377752,3,29
197750,4,56
13090481,4,15
20975446,4,16
13422422,2,2
1603125,5,71
411482,5,3
25161347,1,11
6698001,2,90
15808699,5,8
12551082,4,2
12920461,3,12
1108124,1,18
15795312,2,24
27747199,2,50
102266,0,85
25938417,1,22
13260536,0,30
17787146,3,88
16066588,4,74
31449227,2,17
6124408,3,0
31540109,2,15
23491607,0,70
24796481,0,49
32332142,0,16
35962125,0,85
38271712,0,6
3307144,1,19
9794605,1,3
28371999,4,64
748862,1,99
12754689,3,62
45122,4,84
22884888,3,99
6739080,0,18
17164187,3,6
17385220,2,4
21776145,5,0
11785661,0,64
8271444,0,3
6698001,1,8
176277,5,33
98532,2,20
16005260,4,7
443103,5,68
39341246,1,25
31702788,4,45
2227528,5,1
9999813,1,21
6329657,5,1
11948601,3,18
21411112,3,74
27279560,2,85
16122643,0,14
269860,2,44
20922660,1,57
7285498,1,74
27274326,3,15
22992,3,20
3289281,1,24
6620670,3,98
6532373,5,14
22041170,0,3
710182,4,20
410913,5,67
426943,2,4
311127,1,13
17161185,5,40
17288658,2,14
29090898,5,10
10757346,1,51
7178978,5,89
18664754,1,5
